%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1609059636812099886,1219,1609059636812099886,-0.000386770275789,-2.33251453921e-05,-2.60521023812e-05,0.0,0.0,0.0,1.0
1609059636861403895,1220,1609059636861403895,-0.000259252931222,-0.000222152198415,-4.9023629817e-05,0.0,0.0,0.0,1.0
1609059636910773945,1221,1609059636910773945,-0.000249159738416,6.85323165257e-05,-4.15233398279e-05,0.0,0.0,0.0,1.0
1609059636960119916,1222,1609059636960119916,-0.00014818375568,-3.87114276954e-05,-0.000109214670719,0.0,0.0,0.0,1.0
1609059637010565949,1223,1609059637010565949,-0.000224406721319,-0.000209042446961,-0.000290828649984,0.0,0.0,0.0,1.0
1609059637063188983,1224,1609059637063188983,-0.0001948696178,3.06756288531e-05,-0.000165600295414,0.0,0.0,0.0,1.0
1609059637110161019,1225,1609059637110161019,-0.000151706765507,-4.72616094243e-05,-0.000118687633766,0.0,0.0,0.0,1.0
1609059637161779118,1226,1609059637161779118,-0.000226510458138,1.72869967798e-05,-0.0001497323371,0.0,0.0,0.0,1.0
1609059637209620905,1227,1609059637209620905,-0.00024702546477,0.000102776753764,1.0491592441e-05,0.0,0.0,0.0,1.0
1609059637261206103,1228,1609059637261206103,-0.000237053489826,9.63638000222e-05,-1.14383191274e-05,0.0,0.0,0.0,1.0
1609059637311500979,1229,1609059637311500979,-0.000321910361983,-0.000134368571977,-0.000279075284308,0.0,0.0,0.0,1.0
1609059637361015988,1230,1609059637361015988,-0.000163245787668,-3.50301516505e-05,-8.56523399761e-05,0.0,0.0,0.0,1.0
1609059637411388112,1231,1609059637411388112,-0.000215153493823,1.01597118309e-05,-0.000174426986892,0.0,0.0,0.0,1.0
1609059637461224986,1232,1609059637461224986,-0.000478316714897,8.0736088286e-06,-9.01998777252e-05,0.0,0.0,0.0,1.0
1609059637510847998,1233,1609059637510847998,-9.41272975226e-05,0.000160073756618,0.000143758406011,0.0,0.0,0.0,1.0
1609059637562162114,1234,1609059637562162114,-0.000197377356152,1.04654814024e-05,2.68966000299e-05,0.0,0.0,0.0,1.0
1609059637610972119,1235,1609059637610972119,-0.000343120547491,-7.75958255836e-05,-0.000163758181184,0.0,0.0,0.0,1.0
1609059637661370945,1236,1609059637661370945,-0.000330211102963,-8.65253002438e-05,-0.000193146711144,0.0,0.0,0.0,1.0
1609059637709715081,1237,1609059637709715081,-0.000300918200359,-8.98680055599e-05,-1.11673152752e-05,0.0,0.0,0.0,1.0
1609059637761191083,1238,1609059637761191083,-0.000296511183148,-8.16956980501e-05,-3.33489680671e-06,0.0,0.0,0.0,1.0
