%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1609054445749662886,1093,1609054445749662886,-0.123290798513,0.0903310227729,0.54506809777,0.0,0.0,0.0,1.0
1609054445801212082,1094,1609054445801212082,-0.130418298589,0.0941685980809,0.548815346903,0.0,0.0,0.0,1.0
1609054445851631890,1095,1609054445851631890,-0.138386438659,0.0973614924554,0.549736286349,0.0,0.0,0.0,1.0
1609054445904046069,1096,1609054445904046069,-0.144661657526,0.101686800503,0.551229563737,0.0,0.0,0.0,1.0
1609054445951586018,1097,1609054445951586018,-0.159843567486,0.108617291131,0.555170143686,0.0,0.0,0.0,1.0
1609054446002191077,1098,1609054446002191077,-0.167719726414,0.110726274341,0.554369894607,0.0,0.0,0.0,1.0
1609054446049490939,1099,1609054446049490939,-0.174727604343,0.113304194511,0.55669251011,0.0,0.0,0.0,1.0
1609054446103566895,1100,1609054446103566895,-0.180904566091,0.115263982899,0.560807166475,0.0,0.0,0.0,1.0
1609054446151346932,1101,1609054446151346932,-0.188367771185,0.115478624836,0.568834214334,0.0,0.0,0.0,1.0
1609054446202811966,1102,1609054446202811966,-0.194457097553,0.115175412025,0.57670925365,0.0,0.0,0.0,1.0
1609054446250984917,1103,1609054446250984917,-0.207003262155,0.112509226719,0.602328045699,0.0,0.0,0.0,1.0
1609054446302902947,1104,1609054446302902947,-0.21379745847,0.109642109347,0.620423897163,0.0,0.0,0.0,1.0
1609054446350205908,1105,1609054446350205908,-0.218202235563,0.106413797755,0.641083450481,0.0,0.0,0.0,1.0
1609054446403277884,1106,1609054446403277884,-0.224289763922,0.102397796431,0.664981678129,0.0,0.0,0.0,1.0
1609054446451832066,1107,1609054446451832066,-0.229376440642,0.0969767019178,0.688515554012,0.0,0.0,0.0,1.0
1609054446508017073,1108,1609054446508017073,-0.238244428808,0.0835396747006,0.749139172502,0.0,0.0,0.0,1.0
1609054446557130108,1109,1609054446557130108,-0.241473687488,0.0761099381809,0.780310130817,0.0,0.0,0.0,1.0
1609054446601309071,1110,1609054446601309071,-0.243928970322,0.0673470739901,0.811618699373,0.0,0.0,0.0,1.0
1609054446650310050,1111,1609054446650310050,-0.248664195086,0.0572637236597,0.844951847882,0.0,0.0,0.0,1.0
1609054446703242074,1112,1609054446703242074,-0.250602286143,0.0488730662012,0.883662646464,0.0,0.0,0.0,1.0
1609054446751405011,1113,1609054446751405011,-0.255215561982,0.0380189317935,0.919000086276,0.0,0.0,0.0,1.0
1609054446804074059,1114,1609054446804074059,-0.25675674151,0.0271906640165,0.9529946073,0.0,0.0,0.0,1.0
1609054446851569901,1115,1609054446851569901,-0.262298745793,0.00406210394074,1.02365972263,0.0,0.0,0.0,1.0
1609054446902118931,1116,1609054446902118931,-0.264311271913,-0.0081634611787,1.06224769265,0.0,0.0,0.0,1.0
1609054446950675021,1117,1609054446950675021,-0.267901090274,-0.0212601245054,1.10066912293,0.0,0.0,0.0,1.0
1609054447001306067,1118,1609054447001306067,-0.271384662843,-0.0345402213559,1.134286955,0.0,0.0,0.0,1.0
1609054447051965962,1119,1609054447051965962,-0.273375503987,-0.0471556881323,1.17017630282,0.0,0.0,0.0,1.0
1609054447173711072,1120,1609054447173711072,-0.279286394852,-0.0750401414571,1.23615000383,0.0,0.0,0.0,1.0
1609054447250675927,1121,1609054447250675927,-0.28805838642,-0.118979839587,1.33106918393,0.0,0.0,0.0,1.0
1609054447301676999,1122,1609054447301676999,-0.290411124963,-0.133640587051,1.36276034125,0.0,0.0,0.0,1.0
1609054447351809989,1123,1609054447351809989,-0.293092840399,-0.149075797324,1.39032356982,0.0,0.0,0.0,1.0
1609054447403629075,1124,1609054447403629075,-0.296264598183,-0.164150943707,1.41926157667,0.0,0.0,0.0,1.0
1609054447451961051,1125,1609054447451961051,-0.303000096453,-0.195594058284,1.4736246888,0.0,0.0,0.0,1.0
1609054447502443085,1126,1609054447502443085,-0.307105951339,-0.212090800537,1.50097745393,0.0,0.0,0.0,1.0
