%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1609045357449018001,194,1609045357449018001,-0.000135186771811,-7.71898120799e-05,-7.5369207142e-06,0.0,0.0,0.0,0.0
1609045357494191884,195,1609045357494191884,-2.00295782911e-05,-0.000121564787904,-3.35797649509e-05,0.0,0.0,0.0,0.0
1609045357549185037,196,1609045357549185037,1.10604247787e-05,-3.90834723678e-05,-4.60818613632e-05,0.0,0.0,0.0,0.0
1609045357601622104,197,1609045357601622104,-7.71225256102e-05,-8.68213414016e-05,0.000102678637623,0.0,0.0,0.0,0.0
1609045357649873018,198,1609045357649873018,-0.000111071830379,-0.000231247784216,8.32565262225e-05,0.0,0.0,0.0,0.0
1609045357700387954,199,1609045357700387954,-7.80162837266e-05,-0.000209256845453,2.99852822376e-05,0.0,0.0,0.0,0.0
1609045357751406908,200,1609045357751406908,-6.480541645e-05,-0.000105625974031,6.64013484304e-05,0.0,0.0,0.0,0.0
1609045357797975063,201,1609045357797975063,-0.000184462026827,-0.000178741100383,3.00305271423e-05,0.0,0.0,0.0,0.0
1609045357851775884,202,1609045357851775884,-0.000120405076263,-8.21014284291e-05,0.000192823683845,0.0,0.0,0.0,0.0
1609045357897521018,203,1609045357897521018,-0.000162462709469,-9.05957059238e-05,3.93039657993e-05,0.0,0.0,0.0,0.0
1609045357944648981,204,1609045357944648981,-0.000123388736405,-8.3132152044e-05,0.000198212690243,0.0,0.0,0.0,0.0
1609045357995953083,205,1609045357995953083,-0.000235523371252,5.67058457719e-05,0.000276248236389,0.0,0.0,0.0,0.0
1609045358045279979,206,1609045358045279979,-0.000238671457652,-0.000136353700073,0.000165126789184,0.0,0.0,0.0,0.0
1609045358093714952,207,1609045358093714952,-6.23577264953e-05,5.65986125522e-06,0.000129178364908,0.0,0.0,0.0,0.0
1609045358144144058,208,1609045358144144058,-0.000179323196306,8.75552504773e-05,0.000181698301541,0.0,0.0,0.0,0.0
1609045358194766044,209,1609045358194766044,-7.97333079881e-05,5.04493829538e-05,0.000191466555737,0.0,0.0,0.0,0.0
1609045358247030019,210,1609045358247030019,-3.46107419951e-05,0.000194981302586,0.000188426571507,0.0,0.0,0.0,0.0
1609045358296374082,211,1609045358296374082,3.61714158359e-05,4.49312834405e-05,-4.55947599818e-05,0.0,0.0,0.0,0.0
1609045358345005035,212,1609045358345005035,-7.7346921092e-05,5.67787466466e-05,0.000190505933794,0.0,0.0,0.0,0.0
1609045358395042896,213,1609045358395042896,-8.40983450736e-05,6.77847467134e-05,0.000210816065453,0.0,0.0,0.0,0.0
1609045358444175958,214,1609045358444175958,-0.000168259027706,8.53365377509e-05,0.00015803884969,0.0,0.0,0.0,0.0
